fieldx, fieldy, fieldz, "field_array {nx = 261, ny = 18, nz = 18, symmetry = 'planar', rt = 0, el = 0, az = 0, scale = 1, x = 309, y = -9, z = -9} "
-40.283,-6.7953,-6.3842
-46.322,-10.186,-10.632
-52.361,-13.577,-14.88
-58.4,-16.968,-19.128
-64.439,-20.359,-23.376
-70.478,-23.749,-27.624
-76.517,-27.14,-31.871
-82.556,-30.531,-36.119
-88.595,-33.922,-40.367
-92.287,-36.283,-46.56
-95.6,-38.477,-53.067
-98.912,-40.671,-59.574
-102.22,-42.865,-66.081
-105.54,-45.059,-72.589
-108.85,-47.253,-79.096
-112.16,-49.447,-85.603
-115.48,-51.642,-92.111
-135.88,-63.899,-93.632
-162.89,-80.043,-93.229
-189.9,-96.186,-92.826
-216.91,-112.33,-92.422
-243.92,-128.47,-92.019
-267.06,-138.6,-91.152
-282.66,-137.05,-89.384
-298.27,-135.5,-87.616
-313.88,-133.94,-85.849
-329.49,-132.39,-84.081
-345.09,-130.84,-82.313
-383.8,-149.99,-112.65
-423.51,-170.05,-144.38
-444.91,-167.65,-151.24
-461.57,-159.44,-151.65
-494.92,-153.07,-164.9
-538.04,-147.78,-185.68
-581.14,-155.84,-183.87
-624.23,-178.17,-157.86
-666.66,-197.69,-145.55
-707.81,-211.61,-160.36
-748.96,-225.54,-175.17
-790.1,-239.47,-189.98
-831.25,-253.39,-204.79
-872.4,-267.32,-219.61
-917,-248.73,-218.87
-962.04,-225.92,-216.12
-1007.1,-203.11,-213.37
-1052.1,-180.3,-210.61
-1097.2,-157.49,-207.86
-1136.1,-151.31,-192.43
-1167.2,-166.76,-160.51
-1201.4,-160.34,-155.99
-1236.4,-144.63,-146.76
-1277.8,-122.43,-130.35
-1351.3,-124.08,-131.03
-1368.2,-118.91,-123.06
-1378.4,-112.93,-114.07
-1388.7,-106.96,-105.08
-1398.9,-100.98,-96.092
-1420.3,-93.719,-89.785
-1442.8,-86.326,-83.748
-1465.3,-78.933,-77.71
-1487.8,-71.54,-71.673
-1496.6,-62.334,-66.458
-1504.3,-52.975,-61.312
-1516,-51.269,-63.366
-1530.9,-55.9,-71.382
-1544.7,-60.921,-78.54
-1552.9,-67.814,-81.566
-1561.2,-74.708,-84.592
-1569.4,-81.602,-87.618
-1577,-74.857,-75.528
-1584.3,-61.816,-56.462
-1591.6,-48.775,-37.395
-1598.7,-37.79,-22.618
-1604.9,-35.192,-25.344
-1610.4,-32.388,-25.809
