ion#, endposx (mm), endposy (mm), endposz (mm), endvelx (mm/usec), endvely (mm/usec), endvelz (mm/usec)
127,591.74758731157,1.91312750423,2.5956343749361,2377.8099925113,3.0713498856612,3.1800354015059
128,591.74756820605,-2.2853173503733,5.2175918315945,2380.2403337475,-1.8175226875098,5.0031460467777
129,591.74755463308,-3.570115868462,-4.4294010818229,2380.1934240168,-3.7426393540582,-4.6080865311593
130,591.74754257411,4.4321699575389,-0.23683206158244,2378.5245115191,6.3515746170707,-0.62981009219565
131,591.74757451539,0.14402572143966,-3.003298720652,2377.6679251815,0.048773346045636,-4.9298362476057
132,591.74754212503,-3.0367774429505,-4.6544638813519,2379.822029708,-3.6031086206459,-5.3895043301477
133,591.74756733192,4.5009595357131,3.7308015336929,2380.8372291352,4.8034504631532,2.5323376604355
134,591.74756494441,-2.1104968995227,3.5544418865488,2378.2653298842,-2.917759288585,4.6098863694632
135,591.74753729933,4.7746372773955,-0.26613117112604,2378.8491109007,6.5811157373136,-0.65218442821612
136,591.74761114134,1.329283793127,5.6153259663863,2381.4001611307,1.781680708732,1.94727835643
137,591.74755673678,-2.9669195468367,3.0215750006548,2378.327289481,-4.3269873315624,3.9371577794329
138,591.74754160673,4.3921562036177,0.9820375964474,2378.5742099491,6.356151938868,1.1135906654425
139,591.74754290001,5.5209998724465,0.52374166346179,2379.8777728816,6.344054270038,0.42429758434647
140,591.74753609915,4.2309259065753,-3.1782863562935,2379.3456995904,4.921428673403,-4.481158232538
141,591.74754822986,-4.266483681668,-1.1036700800154,2378.4816641072,-5.9391536623897,-1.797628427071
142,591.74762032904,-0.51985444562032,1.1726965171265,2377.254432474,-1.146606425664,1.272633595651
143,591.74754677433,-1.1118399721533,-5.6498475417334,2380.3092026034,-1.7624816735731,-5.9432739854492
144,591.74756988026,-3.5368587397365,-4.6076306882765,2380.6990362869,-3.2650372024999,-4.0919487562442
145,591.74754317148,0.56612954775331,-4.2523912866786,2378.350134552,0.65419958896255,-6.3568353358417
146,591.74759759041,2.3322059713839,-0.23971397390479,2377.4360606607,3.6143761024626,-0.70764443812747
147,591.74757066059,-0.86967532099813,-3.0391139879771,2377.7404512275,-1.4835371498521,-4.9911742562118
148,591.74760641005,0.50549462264793,2.3564663694112,2377.4569529226,0.78377225771184,2.9397155252203
149,591.74754321481,-5.078119110376,1.0622584779395,2379.2216007203,-6.2777443534797,1.1083752694834
150,591.74757152332,-0.13997819739628,4.1644542030486,2378.3065118567,0.12594880349754,5.0949435800446
151,591.74762377661,0.050873683463841,0.49720470106888,2377.1604017852,-0.23256445555494,0.29136877131063
152,591.74754271609,5.3423414169035,1.7411711583545,2380.0077353059,6.1277496435067,1.7501700937323
153,591.74762079587,0.96842329036189,-0.33569783886832,2377.2112905843,1.3269325677185,-0.91846950098157
154,591.74760615738,0.57061530556735,-1.7411377848613,2377.2944934975,0.67328572570549,-3.0924544534216
155,591.74757686118,-2.9310816585974,0.57310844622457,2377.6658737481,-4.8332429178132,0.38185039041566
156,591.74757504861,5.7595389335875,0.67784379026677,2380.9036512856,4.9066929607524,0.39845971475536
157,591.74753805115,4.3785171806806,-2.0487601021908,2378.8756157557,5.7571867126914,-3.2953941176357
158,591.7475805457,-0.79473444935374,3.5839160382276,2377.9663984184,-1.0010281453993,4.5580139143554
159,591.74760422445,2.0161907856002,-0.17311982534481,2377.3457122049,3.1102887477087,-0.61881511729435
160,591.74756422938,-3.1430416835127,-1.6325206930361,2377.9541846086,-4.7384721941855,-2.8603809975673
161,591.74760666979,0.019871268679353,5.1217960894724,2382.9146071733,1.0064350871988,-2.8091666338922
