ion#, endposx (mm), endposy (mm), endposz (mm), endvelx (mm/usec), endvely (mm/usec), endvelz (mm/usec)
26,1014.999999993,-0.10626591546836,0.34475950713288,2377.3013063187,2.8571275489596,-15.105573871897
27,1014.9999999821,0.24720378785793,-0.26906694541195,2377.235481067,-4.726846456694,7.7822089726591
28,1014.9999999977,-0.47051061074681,0.19143155369731,2377.5419762605,19.199629346076,-9.7594904677558
29,1014.9999999839,0.64084915101988,0.094905251068716,2377.8264162884,-27.834039850401,-2.3998312606445
30,1014.9999999898,0.6178461613814,-0.32905560954117,2377.7733522105,-21.610566800548,13.031425286632
31,1014.9999999856,-0.41557393553692,0.5339505795085,2377.8263610207,12.636387184323,-24.323751182969
32,1014.9999999974,-0.46519652827815,-0.29986346383957,2383.0255342229,-35.534013322855,-16.419577403357
33,1014.9999999819,0.46363735037086,-0.067252295843057,2382.8308415284,40.543093201349,-3.0945618151309
34,1014.999999995,-1.6801109827115,0.46405401817794,2384.7005841612,-23.154709849737,8.0606858497644
35,1014.9999999923,0.12455062138326,-0.079497837801753,2382.2521680174,39.305669078212,-15.953590448527
36,1014.9999999899,0.67023764066142,0.23260549076543,2379.5302019669,-41.524080029358,-9.780429238189
37,1014.9999999976,0.047718054209133,-0.67027547204589,2379.8511085974,14.304185865941,42.644390774798
38,1014.9999999896,-0.49108831785828,-0.37074372249124,2378.0566248369,28.941138515398,14.37228819071
39,1014.9999999867,0.082546876436524,-0.62956298193748,2377.7011539528,6.6478052746023,24.694967268867
40,1015,-0.093766519035953,0.027671590289073,2381.755994594,33.037483425381,-28.17248368027
41,1014.9999999951,-0.11923042972173,-0.54073959292894,2377.6942829716,14.684340823641,21.599830285349
42,1014.9999999935,0.46094433864736,-0.18219417630329,2377.3496645756,-15.210945172284,5.6346435948378
43,1014.9999999924,0.0097121063764438,0.68126745648811,2378.0329138682,-6.1287575580614,-30.155845317468
44,1014.9999999869,0.070051502894185,-0.031262266742263,2381.8697715768,38.103718735664,23.954116460547
45,1014.9999999922,0.1456133158091,-0.75319534400891,2378.1289116742,5.2415082943069,32.260840928356
46,1014.9999999847,0.24932260351782,0.12784814232542,2377.2260394153,-8.7295214993182,-6.5179396604163
47,1014.9999999951,0.25171530378218,-0.79120269294993,2378.3706040106,1.0515009241073,34.960375654573
48,1014.9999999994,-0.67340288270723,0.33461835372921,2378.6752271504,29.958061520265,-20.500305307979
49,1014.9999999888,-0.083790715698176,0.43848510721422,2377.4205542987,1.0400538474236,-18.830753501369
50,1014.9999999865,-0.092096641878119,0.11464885026188,2377.1185099244,4.6319772591344,-6.0586987410178
51,1014.999999986,-0.27542492175303,-0.63597027738832,2378.5906438524,25.063430850546,28.633313223137
52,1014.9999999971,0.17576681871105,-0.71583172419575,2377.8794519774,3.5480800092033,29.173820616164
53,1014.9999999956,-0.65149285881575,0.37799484771752,2378.9572592187,30.098734319965,-24.528352222321
54,1014.9999999865,-0.6147918845006,0.28253267681314,2378.0111700674,25.45970295978,-15.540983903105
55,1014.9999999943,0.36208905316519,-0.81699569391365,2378.8151835476,-3.9294386513024,38.757870433317
56,1014.9999999889,-0.32240093729265,-0.32841220700268,2377.5751906838,20.140924280101,12.499568164407
57,1014.9999999843,-0.44508663941264,-0.27936435144993,2377.7498661112,24.632126439551,10.302607537916
58,1014.9999999941,0.28917972717656,-0.80853788854478,2378.6471800076,-0.71967995757015,37.997094128941
59,1014.9999999992,-0.11919959301716,0.41939583844986,2380.8622246813,-8.7581691852993,-44.66002605815
60,1014.9999999826,-0.3741462651056,-0.49437750805001,2378.1414253236,26.32193005302,20.910513071529
61,1014.9999999952,-0.5855382502365,-0.0069361415059871,2377.8184238678,26.649886963106,-2.9213228369998
62,1014.9999999991,0.178587298812,-0.43451862639115,2377.2763364066,0.35417049828352,14.622218688077
63,1014.9999999976,0.39694753938543,-0.81562915517453,2378.5831843278,-5.5001219395654,35.848736675758
64,1014.9999999999,0.58718329093811,0.18024931038406,2380.136156537,-43.707101541226,-8.7740342228005
65,1014.9999999957,0.5967490629476,-0.10008004785478,2377.6525875465,-23.053082855731,4.4613206320451
66,1014.9999999943,0.015927486296151,0.74726747857555,2378.690083615,-9.2249291840766,-36.968203448323
67,1014.9999999859,-0.4967360770047,-0.2970526263663,2380.1495258426,43.457039028217,12.308893001694
68,1014.9999999899,-0.19118749702516,0.28751477413425,2377.2725915924,6.612956944267,-12.805080010436
69,1014.9999999838,0.63862951395497,0.10044452442031,2377.8241112244,-27.769168595185,-2.6435627654235
70,1014.9999999993,0.72198899825143,0.21331265804936,2378.8852250483,-38.808135135268,-6.4935177138502
71,1014.9999999843,0.61111141915721,0.083964122138417,2377.7942167632,-25.895692800363,-2.4042316150592
72,1014.9999999994,0.064769850471077,-0.46237024986661,2377.3409025145,5.7071583200956,16.530583342749
73,1014.9999999998,-0.52454783149654,0.51161118406757,2379.5497464233,20.720469682712,-36.648300808184
74,1014.9999999982,-0.032517097105308,0.60554275521827,2377.7956025305,-3.0331250301509,-26.030375116075
75,1014.9999999818,0.4555942599844,-0.26880492208888,2382.9687869291,32.853601739172,-21.269809427053
76,1014.9999999914,0.1144022200008,0.69715301018353,2378.2088950363,-10.639018052398,-31.062122428088
77,1014.999999997,0.36514681335366,0.63631040774,2378.3511934791,-20.312646876321,-27.382443802544
78,1014.9999999988,0.53318680401382,-0.74643859299512,2378.2236874842,-13.056149987918,29.251753191293
79,1014.9999999973,-0.095284376532528,0.85663497467168,2383.7440124788,-5.9564805394507,34.258613436661
80,1014.9999999961,0.140007576461,0.38723760635276,2377.3855864951,-6.6079160138632,-16.935367942715
81,1014.9999999939,0.56061569751809,0.34198143983816,2377.9140873832,-25.565573252842,-13.57020395207
82,1014.9999999952,0.10125172239521,0.48003463224434,2377.5330823378,-6.3115550222621,-20.658694885731
83,1014.9999999951,0.67165978030519,0.018070658568308,2379.9197545415,-43.359898671863,10.596537072966
84,1014.9999999973,-0.18460408900811,-0.12443863040054,2377.2209771435,10.962000075168,3.4360901259993
85,1014.9999999899,-0.57531334844884,0.26689127727641,2377.8188179124,23.419514497029,-14.14193491292
86,1014.9999999839,0.41924992613886,0.023675695129045,2377.3215736252,-15.529757256689,-1.9004503308278
87,1014.9999999859,0.10312818780696,-0.6993169431369,2377.8585177386,6.5823102363876,28.672769680364
88,1014.999999988,-0.1256335860481,-0.6651623663356,2378.1014221066,17.115003900259,28.374651361634
89,1014.9999999845,0.74154506016526,0.13934790061544,2379.0619998619,-40.583041530409,-1.7486094646453
90,1014.9999999922,0.19302831635743,-0.34307910090136,2377.2273186079,-1.4464488982847,10.756610620325
91,1014.9999999895,-0.136370329658,0.72473872487871,2378.2222904533,-1.3575561153403,-32.885532951616
92,1014.9999999925,-0.33658887341967,-0.55633544732732,2378.3002592362,25.951799640541,24.064318247152
93,1014.9999999942,-0.36763226898574,0.65648302801605,2378.1807566494,9.0343688151806,-30.704047703743
94,1014.9999999888,0.37977839728477,0.50773363627745,2377.8311552622,-18.299371285419,-21.159989952892
95,1014.9999999872,-0.37573815754993,-0.46386315935825,2378.0037468592,25.52604691376,19.199247668747
96,1014.9999999856,0.61258074624309,0.42292878622683,2378.5629086952,-31.228403215771,-17.817008007142
97,1014.9999999935,0.14968711660007,0.74144574627341,2378.7629129306,-14.402189426198,-35.720100734801
98,1014.9999999845,-0.32572073812329,0.34997298959656,2380.7539339981,17.02057196284,-41.677064448658
99,1014.9999999909,-0.43525725796807,0.61912350782442,2378.204938183,12.2337191629,-29.744606266828
100,1014.9999999957,0.76308931554924,-0.12834538844444,2378.7600778889,-36.478090541743,13.296200043461
101,1014.9999999832,0.6522424282726,0.36242593133051,2378.6759552886,-34.475359289384,-14.948035560457
102,1014.9999999849,0.41501852768043,0.094579823059213,2380.8513740897,-45.399186973134,-3.7862331416517
