ion#, endposx (mm), endposy (mm), endposz (mm), endvelx (mm/usec), endvely (mm/usec), endvelz (mm/usec)
122,1004.9605372031,-0.65242637296963,-0.013104725190169,2385.3908080609,21.688220482175,0.46318010834398
123,1004.9593623652,-0.92952071818775,-0.12559329361854,2387.7333365577,46.754003376274,6.3323407620565
124,1004.9994957326,-0.2374307724692,-0.098777495514639,2385.1301023977,7.6580993935978,3.1775858498848
125,1004.9645928489,-0.6459870384346,0.41377123653229,2385.5322827605,21.857522437867,-13.9847154814
126,1004.9159483304,-0.88513986384238,-0.36392422787921,2385.9439774173,31.595934157807,13.000922641706
127,1004.9726111096,0.41940926345658,-0.62982297193789,2385.5220261712,-14.153274672963,21.2810597865
128,1004.9272261141,1.2033375468009,0.062241750761339,2391.8605041228,31.187374256468,1.613600901318
129,1004.9315979838,0.45854103794316,0.81900193645882,2385.880201749,-16.226890237055,-28.97723949338
130,1004.9436598318,0.22169576796701,-0.22567292683398,2390.6968793989,28.363054309765,-28.869509820453
131,1004.9789670669,-1.6023494958311,1.2916960406231,2392.6924804619,-16.686763675862,13.450651326625
132,1004.9741630554,0.64131275204949,0.82400646722517,2387.0212381802,-27.367162137176,-35.179792085521
133,1004.9473508243,-0.3734360761089,-0.96188603656414,2386.2853286997,13.99601685971,36.087225559049
134,1004.9966206662,-0.5598284137234,0.80368014293262,2386.0272674116,20.231723537342,-29.050968693076
135,1004.9679576852,-0.12571318560484,1.0273547626739,2387.1358958806,5.4716780982385,-44.795957119184
136,1004.9043161131,0.43606955135973,-0.57079842375722,2385.4661498513,-14.61812555795,19.126565899138
137,1004.9759682812,0.83811417016334,-0.27267897676411,2385.7416746413,-29.116826955432,9.48112781309
138,1004.960026306,0.91629619475174,0.37134666895293,2387.4735764709,-43.052399109838,-17.445727473304
139,1004.9583362507,-0.32547045098937,-0.89561112733067,2387.670824451,16.053176768587,44.212993747598
140,1004.9513967404,-0.32138992430395,-0.85477030568507,2385.81785205,11.292155340527,30.009294207813
141,1004.902133834,0.23356357491409,-0.45741041628331,2385.263843535,-7.6782014025426,14.945016430554
142,1004.9644690152,-0.27055733950356,0.83684484624029,2387.98020252,14.632437199006,-45.259908034909
143,1004.937272464,-0.61613816155318,0.51231142538351,2385.5884973934,20.966220546954,-17.445356273868
144,1004.990894504,-0.18164816189046,1.0416195796205,2386.7651027894,7.3817947834422,-42.336147729913
145,1004.967487826,-0.5145889475574,-0.17705349255385,2385.2868013151,16.901186792791,5.8065210791824
146,1004.9706117423,0.037867599007381,0.45661789227368,2385.226716093,-1.2531404550364,-14.871687702945
147,1004.912112086,-0.040904861312919,-1.0545662927648,2386.5536491804,1.5842676604558,41.288370101174
148,1004.9316414443,0.20671203964207,1.0226326587383,2386.4018793721,-7.9120644813045,-39.079204874561
