X,Y,Z,Bx,By,Bz
-0.0145701,-0.00706686,-0.00417836,-0.0112804,-0.00142218,-0.00188268
-0.0197023,-0.00805457,-0.00397208,-0.00846643,-0.00209661,-0.00103281
-0.03,-0.00805457,-0.00397208,-0.00298731,-0.00125969,-0.000457778
-0.0248678,-0.00706686,-0.00417836,-0.00561014,-0.00189741,-0.000926587
-0.0197023,-0.00779423,-0.0045,-0.00845811,-0.00203684,-0.00138057
0.231,-0.00344415,0.00831492,-0.000803365,4.24087E-05,-0.000212757
0.231,-0.0045,0.00779423,-0.000745522,5.13479E-05,-0.000173948
0.224969,-0.0025358,0.00755437,-0.000989102,-4.25757E-05,-5.05928E-05
0.231,-0.000493972,0.0063862,-0.000746707,-1.48196E-05,-0.000104767
0.231,-0.00397208,0.00805457,-0.000806226,4.34519E-05,-0.0002014
0.227984,-0.0035179,0.0076743,-0.000879053,4.17789E-05,-2.00058E-05
0.227984,-0.00298997,0.00793464,-0.000893964,-3.21219E-05,-0.00011189
0.231,-0.00196906,0.00735056,-0.000773529,1.23298E-05,-0.000153993
0.231,-0.00249699,0.00709021,-0.000767626,1.82149E-05,-0.000143056
0.227984,-0.00151488,0.00697028,-0.000859868,-2.51909E-05,-0.000105521
0.151221,0.00454541,0.00568369,-0.0759962,-0.00502067,-0.00657225
0.148895,0.00117474,0.008923,-0.081111,-0.00196457,-0.00891467
0.159038,0.00117474,0.008923,-0.0571042,-0.00177771,-0.0108195
0.150213,0.00232937,0.00869333,-0.0787351,-0.00401597,-0.010163
0.150058,0.00286007,0.00730335,-0.0786575,-0.0036514,-0.00792363
0.153967,0.00117474,0.008923,-0.069651,-0.00254494,-0.00999595
0.15513,0.00286007,0.00730335,-0.0667415,-0.00366287,-0.00848824
0.150717,0.00343739,0.00718851,-0.0774917,-0.00411951,-0.00820766
0.149554,0.00175205,0.00880817,-0.0800986,-0.00323356,-0.00977248
0.154626,0.00175205,0.00880817,-0.0680984,-0.00339863,-0.0102858
0.0558063,0.00636396,0.00636396,-0.125908,0.00149028,0.000742551
0.0525346,0.00760739,0.00248278,-0.12471,0.00183583,0.00065715
0.0466082,0.00714018,0.00547885,-0.122461,0.000979976,0.00156008
