X,Y,Z,Bx,By,Bz
0.151429,0.00507143,0.00501841,0.0977754,0.00369017,0.00376714
0.144171,0.0045,0.00779423,0.108767,0.0033644,0.00598946
0.148182,0.00549664,0.00587042,0.102678,0.00398429,0.00444541
0.148247,0.00529293,0.00480954,0.102593,0.00388112,0.00362384
0.151364,0.00527514,0.0060793,0.0978576,0.00380212,0.00458077
0.147735,0.00498943,0.0074672,0.103348,0.00368211,0.00571352
0.144618,0.00500722,0.00619745,0.108093,0.00369967,0.00472786
0.1478,0.00478571,0.00640632,0.103268,0.00348168,0.00487084
0.0352191,-0.00232937,0.00869333,0.132587,0.000715998,-0.00521057
0.0205681,-0.00344415,0.00831492,0.110762,0.0068568,-0.00902026
0.0195714,-0.00507143,0.00501841,0.109493,0.00379621,-0.0041017
0.0246429,-0.00507143,0.00501841,0.117219,0.00366049,-0.00410288
0.0278936,-0.00288676,0.00850412,0.122059,0.00437098,-0.00778348
0.0200697,-0.00425779,0.00666666,0.110068,0.00455802,-0.00628431
0.0273953,-0.0037004,0.00685587,0.121357,0.0029065,-0.00552583
0.029931,-0.0037004,0.00685587,0.125164,0.00301485,-0.00552378
0.0226055,-0.00425779,0.00666666,0.114169,0.00318403,-0.00559786
0.0221071,-0.00507143,0.00501841,0.113358,0.00373801,-0.00414884
0.151299,0.00547885,0.00714018,0.0979301,0.00395119,0.0054057
0.151429,0.00507143,0.00501841,0.0977754,0.00369017,0.00376714
0.154313,0.0045,0.00779423,0.09338,0.00321016,0.0058161
0.144171,0.0045,0.00779423,0.108767,0.0033644,0.00598946
0.151364,0.00527514,0.0060793,0.0978576,0.00380212,0.00458077
0.152871,0.00478571,0.00640632,0.0955913,0.00341077,0.00477354
0.152806,0.00498943,0.0074672,0.095642,0.0035783,0.00562131
0.147735,0.00498943,0.0074672,0.103348,0.00368211,0.00571352
0.1478,0.00478571,0.00640632,0.103268,0.00348168,0.00487084
0.149242,0.0045,0.00779423,0.101062,0.00330652,0.00591858
0.123377,-0.00714018,-0.00547885,0.138836,-0.00546887,-0.00287609
0.122677,-0.00636396,-0.00636396,0.139644,-0.00476114,-0.00294173
0.12124,-0.00735743,-0.00264522,0.141307,-0.00449705,-0.0013234
0.125286,-0.00488229,-0.00548786,0.136277,-0.00332842,-0.00313094
0.123027,-0.00675207,-0.00592141,0.139258,-0.00505537,-0.0029788
0.121958,-0.00686069,-0.00450459,0.140442,-0.00474036,-0.00233633
0.122308,-0.0072488,-0.00406204,0.140113,-0.005067,-0.00220241
0.124331,-0.00601124,-0.00548336,0.137517,-0.00437893,-0.00285968
0.123982,-0.00562313,-0.00592591,0.138025,-0.00421307,-0.00278382
