-30,0,-7,0.0088234,-0.00030992,0.0020017
-30,-3,-6,0.0087504,0.0006151,0.0015793
-30,-2,-6,0.0089029,0.00029055,0.0016035
-30,-1,-6,0.0088729,9.5617E-05,0.0016859
-30,0,-6,0.0089491,-0.00020358,0.0017416
-30,1,-6,0.0088648,3.4626E-05,0.0020856
-30,2,-6,0.008836,-0.00035396,0.0018997
-30,3,-6,0.0087965,-0.00086602,0.0016963
-30,-4,-5,0.0088546,0.0010199,0.0011829
-30,-3,-5,0.0089138,0.00069738,0.0012946
-30,-2,-5,0.0090564,0.00036188,0.001358
-30,-1,-5,0.0090147,0.00020516,0.0014498
-30,0,-5,0.0090657,-4.6652E-05,0.0015166
-30,1,-5,0.0090047,-6.4393E-05,0.0016277
-30,2,-5,0.008965,-0.00053938,0.0014436
-30,3,-5,0.0090218,-0.00086187,0.0014699
-30,4,-5,0.0089159,-0.0011426,0.0014596
-30,-5,-4,0.0090806,0.0026439,0.00076874
-30,-4,-4,0.0090599,0.0013043,0.00087829
-30,-3,-4,0.0091138,0.00075318,0.0010499
-30,-2,-4,0.0091979,0.00044636,0.0011158
-30,-1,-4,0.0091566,0.0003147,0.0012136
-30,0,-4,0.0092015,0.00010368,0.0012903
-30,1,-4,0.0091543,-0.00017333,0.0012474
-30,2,-4,0.0091267,-0.0005374,0.0012192
-30,3,-4,0.0090234,-0.00083691,0.0012086
-30,4,-4,0.0089116,-0.001212,0.0011449
-30,5,-4,0.0088068,-0.0016298,0.0010719
-30,-6,-3,0.0090215,0.0020798,0.0010106
-30,-5,-3,0.0093259,0.0018214,0.00082278
-30,-4,-3,0.0092559,0.0014768,0.00069479
-30,-3,-3,0.0092638,0.00083419,0.00081245
-30,-2,-3,0.0093279,0.00055079,0.00088683
-30,-1,-3,0.0092835,0.00040081,0.00095076
-30,0,-3,0.0093559,9.1854E-05,0.00094687
-30,1,-3,0.0092155,-0.00022082,0.00094798
-30,2,-3,0.0091309,-0.00053123,0.00095765
-30,3,-3,0.0090304,-0.00092829,0.00088033
-30,4,-3,0.0089135,-0.0013204,0.00083169
-30,5,-3,0.0087909,-0.0017183,0.00078201
-30,6,-3,0.008664,-0.0021247,0.00074182
-30,-6,-2,0.0091868,0.0016607,0.00097583
-30,-5,-2,0.0092667,0.001868,0.00065401
-30,-4,-2,0.0094874,0.0013802,0.00048394
-30,-3,-2,0.0093611,0.00092166,0.00057615
-30,-2,-2,0.0093591,0.00073954,0.00066277
-30,-1,-2,0.0094176,0.00042013,0.00064936
-30,0,-2,0.0093362,0.00010744,0.00068059
-30,1,-2,0.0092458,-0.00023853,0.0006972
-30,2,-2,0.009138,-0.00061975,0.00063791
-30,3,-2,0.0090221,-0.0010081,0.00058692
-30,4,-2,0.0089149,-0.0014049,0.00054235
-30,5,-2,0.0087786,-0.0018338,0.00047241
-30,6,-2,0.0086608,-0.0022412,0.00039598
-30,-6,-1,0.0092597,0.0019403,0.0001637
-30,-5,-1,0.0092972,0.0015875,0.00045461
-30,-4,-1,0.009552,0.0014617,0.00024292
-30,-3,-1,0.0094567,0.0010392,0.00035258
-30,-2,-1,0.0094558,0.000762,0.00036089
-30,-1,-1,0.0093653,0.00042522,0.00038276
-30,0,-1,0.0092991,6.033E-05,0.00037378
-30,1,-1,0.0092417,-0.00030441,0.00037013
-30,2,-1,0.0091628,-0.00068832,0.00034118
-30,3,-1,0.0090531,-0.0010937,0.00026657
-30,4,-1,0.0089496,-0.0014976,0.00019104
-30,5,-1,0.0088416,-0.0018918,0.00011283
-30,6,-1,0.0087201,-0.0022981,3.8662E-05
-30,-7,0,0.0091296,0.0024781,-0.00017143
-30,-6,0,0.0092261,0.0020978,-7.6635E-05
-30,-5,0,0.0093325,0.0017324,7.5264E-06
-30,-4,0,0.0094869,0.0013982,7.3822E-05
-30,-3,0,0.0094821,0.0010898,6.649E-05
-30,-2,0,0.0094386,0.0007222,5.7045E-05
-30,-1,0,0.0093951,0.00035462,4.8452E-05
-30,0,0,0.0093509,-1.2698E-05,4.1264E-05
-30,1,0,0.0093067,-0.00038001,3.4076E-05
-30,2,0,0.0092337,-0.00076346,3.077E-06
-30,3,0,0.0091151,-0.0011719,-6.7479E-05
-30,4,0,0.0089967,-0.0015789,-0.00014041
-30,5,0,0.0088784,-0.001986,-0.00021334
-30,6,0,0.00876,-0.002393,-0.00028627
-30,7,0,0.0086417,-0.0028001,-0.0003592
-30,-6,1,0.0092202,0.0021801,-0.00032812
-30,-5,1,0.0093749,0.0017895,-0.00028523
-30,-4,1,0.0095182,0.0014616,-0.0002201
-30,-3,1,0.0094924,0.0010945,-0.00021373
-30,-2,1,0.009434,0.00073686,-0.00016778
-30,-1,1,0.0093472,0.00040009,-0.0001124
-30,0,1,0.0093665,2.8927E-06,-5.5673E-05
-30,1,1,0.0094455,-0.00043132,-6.1564E-06
-30,2,1,0.0093928,-0.00093191,7.1316E-05
-30,3,1,0.0092363,-0.0014901,0.00015906
-30,4,1,0.0090997,-0.0017607,-0.00012576
-30,5,1,0.0089476,-0.0020661,-0.00032378
-30,6,1,0.0088335,-0.0024709,-0.00039663
-30,-6,2,0.0092464,0.0021981,-0.00060422
-30,-5,2,0.0094323,0.0018445,-0.00054611
-30,-4,2,0.0094426,0.0014896,-0.00047456
-30,-3,2,0.0094218,0.0011247,-0.00049055
-30,-2,2,0.0094498,0.00075532,-0.00048728
-30,-1,2,0.0093721,0.00040048,-0.00048097
-30,0,2,0.0093124,3.4562E-05,-0.00041459
-30,1,2,0.0092297,-0.00029162,-0.00033817
-30,2,2,0.0090227,-0.00057086,-0.00036664
-30,3,2,0.0088717,-0.0010498,-0.00026163
-30,4,2,0.0088589,-0.0016229,-0.00012999
