X,Y,Z,Bx,By,Bz
0.159038,0.00117474,0.008923,0.10718,0.00500171,0.024721
0.150213,0.00232937,0.00869333,0.147197,0.00605105,0.0168929
0.150058,0.00286007,0.00730335,0.146578,0.00660412,0.013269
0.153967,0.00117474,0.008923,0.131809,0.0042228,0.0197323
0.15513,0.00286007,0.00730335,0.125567,0.00554269,0.0166193
0.150717,0.00343739,0.00718851,0.144236,0.00823759,0.0141327
0.149554,0.00175205,0.00880817,0.149728,0.00474606,0.016177
0.154626,0.00175205,0.00880817,0.12911,0.0056282,0.0214437
0.0558063,0.00636396,0.00636396,0.236157,-0.00281569,-0.00138457
0.0525346,0.00760739,0.00248278,0.233858,-0.00343395,-0.0012657
0.0466082,0.00714018,0.00547885,0.229674,-0.00161002,-0.00313039
0.0570944,0.00714018,0.00547885,0.23685,-0.00326694,-0.00144864
0.0541705,0.00698568,0.00442337,0.234995,-0.00252177,-0.00121729
0.0495714,0.00737379,0.00398082,0.231692,-0.00249618,-0.00167554
0.0512072,0.00675207,0.00592141,0.233093,-0.00281476,-0.00225317
0.0564503,0.00675207,0.00592141,0.236497,-0.00282211,-0.00131453
0.0548145,0.00737379,0.00398082,0.235442,-0.00329001,-0.00142019
0.0518513,0.00714018,0.00547885,0.233431,-0.00309661,-0.0023418
0.0618136,0.00714018,0.00547885,0.239619,-0.00176679,-0.00133387
0.0550704,0.00507159,0.00501858,0.235676,-0.0013349,-0.000975957
0.0611019,0.00636396,0.00636396,0.238872,-0.00159687,-0.00143548
0.0570944,0.00714018,0.00547885,0.23685,-0.00326694,-0.00144864
0.058442,0.00610589,0.00524871,0.237589,-0.00207538,-0.000843881
0.0580862,0.00571778,0.00569127,0.23726,-0.00220909,-0.00080377
0.0614578,0.00675207,0.00592141,0.23918,-0.00138601,-0.00133868
0.059454,0.00714018,0.00547885,0.238294,-0.00248589,-0.00104362
0.0560824,0.00610589,0.00524871,0.236112,-0.00218262,-0.0010912
0.0590982,0.00675207,0.00592141,0.237936,-0.002428,-0.00134074
0.0618136,0.00714018,0.00547885,0.239619,-0.00176679,-0.00133387
0.0652967,0.00779423,0.0045,0.240221,-0.000623586,-0.000617909
0.0611019,0.00636396,0.00636396,0.238872,-0.00159687,-0.00143548
0.0550704,0.00507159,0.00501858,0.235676,-0.0013349,-0.000975957
0.0635552,0.0074672,0.00498943,0.24061,-0.00155248,-0.00163473
0.0631993,0.0070791,0.00543198,0.240103,-0.000857824,-0.00162563
0.0614578,0.00675207,0.00592141,0.23918,-0.00138601,-0.00133868
0.058442,0.00610589,0.00524871,0.237589,-0.00207538,-0.000843881
0.0601836,0.00643291,0.00475929,0.238602,-0.00168823,-0.00128664
0.0580862,0.00571778,0.00569127,0.23726,-0.00220909,-0.00080377
0.123476,-0.00831492,-0.00344415,0.214609,-0.0061483,-0.000909156
0.124257,-0.00779423,-0.0045,0.213652,-0.00600561,-0.0022177
0.127167,-0.00603798,-0.00290907,0.207003,-0.00531703,-0.00215315
0.13368,-0.00760739,-0.00258882,0.194314,-0.00707574,-0.00426153
0.123866,-0.00805457,-0.00397208,0.214108,-0.00618935,-0.00164316
0.125712,-0.0069161,-0.00370453,0.210308,-0.00564903,-0.00237881
0.125322,-0.00717645,-0.00317661,0.210843,-0.00583744,-0.00169602
