X,Y,Z,Bx,By,Bz
0.202143,0.00507143,0.00501841,-0.0226317,-0.00118482,-0.00127236
0.193268,-0.00633929,0.00121484,-0.0267645,0.00180867,-0.00017504
0.197071,-0.00507143,-5.30183E-05,-0.0247947,0.00117346,0.000176389
0.193268,-0.00633929,-0.00385659,-0.0268277,0.00188901,0.00112121
0.195804,-0.00126786,0.00121484,-0.0257022,0.000413951,-0.000204773
0.199607,0,0.00501841,-0.0237482,-0.000137251,-0.00127882
0.199607,0,-5.30183E-05,-0.0236783,-1.71513E-06,5.8892E-06
0.197057,-0.00869333,0.00232937,-0.024668,0.00174023,9.05639E-05
0.197071,-0.00507143,-0.00512445,-0.0246978,0.00138587,0.00135914
0.197071,-0.00507143,0.00501841,-0.0248096,0.000971067,-0.00128631
0.202143,0.00507143,0.00501841,-0.0226317,-0.00118482,-0.00127236
0.197064,-0.00688238,-0.00139754,-0.0248327,0.00168797,0.000661181
0.197071,-0.00507143,-5.30183E-05,-0.0247947,0.00117346,0.000176389
0.197064,-0.00688238,0.00367389,-0.0247369,0.00114757,-0.000440077
0.1996,-0.00181095,0.00367389,-0.0237497,0.000265366,-0.000773038
0.199607,0,-5.30183E-05,-0.0236783,-1.71513E-06,5.8892E-06
0.199607,0,0.00501841,-0.0237482,-0.000137251,-0.00127882
0.151299,0.00547885,0.00714018,-0.0587567,-0.00237071,-0.00324312
0.144171,0.0045,0.00779423,-0.0652589,-0.00201865,-0.00359337
0.141156,0.00547885,0.00714018,-0.0680519,-0.00258625,-0.00330851
0.145065,0.00551443,0.00460067,-0.0644445,-0.00243218,-0.00207884
0.147735,0.00498943,0.0074672,-0.0620072,-0.00220927,-0.00342781
0.142663,0.00498943,0.0074672,-0.0666573,-0.00235287,-0.00345759
0.146228,0.00547885,0.00714018,-0.0633773,-0.00243778,-0.00330245
0.148182,0.00549664,0.00587042,-0.0616053,-0.00239056,-0.00266696
0.144618,0.00500722,0.00619745,-0.064854,-0.0022198,-0.00283643
0.14311,0.00549664,0.00587042,-0.0662281,-0.00247067,-0.00270543
0.189464,-0.00760714,-0.00258873,-0.0289691,0.00231238,0.000818842
0.197071,-0.00507143,-0.00512445,-0.0246978,0.00138587,0.00135914
0.197071,-0.00507143,0.00501841,-0.0248096,0.000971067,-0.00128631
0.197057,-0.00869333,0.00232937,-0.024668,0.00174023,9.05639E-05
0.193268,-0.00633929,-0.00385659,-0.0268277,0.00188901,0.00112121
0.197071,-0.00507143,-5.30183E-05,-0.0247947,0.00117346,0.000176389
0.193268,-0.00633929,0.00121484,-0.0267645,0.00180867,-0.00017504
0.193261,-0.00815024,-0.000129681,-0.0266654,0.00234391,0.000416015
0.197064,-0.00688238,-0.00139754,-0.0248327,0.00168797,0.000661181
0.197064,-0.00688238,0.00367389,-0.0247369,0.00114757,-0.000440077
0.151299,0.00547885,0.00714018,-0.0587567,-0.00237071,-0.00324312
0.145065,0.00551443,0.00460067,-0.0644445,-0.00243218,-0.00207884
0.151429,0.00507143,0.00501841,-0.0586639,-0.00221409,-0.00226001
0.144171,0.0045,0.00779423,-0.0652589,-0.00201865,-0.00359337
0.148182,0.00549664,0.00587042,-0.0616053,-0.00239056,-0.00266696
0.148247,0.00529293,0.00480954,-0.0615543,-0.00232866,-0.00217403
0.151364,0.00527514,0.0060793,-0.0587132,-0.00228126,-0.00274817
0.147735,0.00498943,0.0074672,-0.0620072,-0.00220927,-0.00342781
0.144618,0.00500722,0.00619745,-0.064854,-0.0022198,-0.00283643
0.1478,0.00478571,0.00640632,-0.0619591,-0.00208901,-0.00292221
0.0352191,-0.00232937,0.00869333,-0.0795508,-0.000429719,0.00312632
0.0205681,-0.00344415,0.00831492,-0.0664564,-0.00411407,0.00541208
0.0195714,-0.00507143,0.00501841,-0.0656946,-0.00227783,0.00246108
0.0246429,-0.00507143,0.00501841,-0.0703305,-0.00219639,0.00246177
0.0278936,-0.00288676,0.00850412,-0.0732343,-0.00262261,0.00467002
0.0200697,-0.00425779,0.00666666,-0.0660397,-0.00273489,0.00377058
0.0273953,-0.0037004,0.00685587,-0.0728131,-0.00174401,0.0033155
0.029931,-0.0037004,0.00685587,-0.0750972,-0.00180901,0.00331427
0.0226055,-0.00425779,0.00666666,-0.0685003,-0.00191052,0.00335872
0.0221071,-0.00507143,0.00501841,-0.0680135,-0.00224291,0.00248935
0.151299,0.00547885,0.00714018,-0.0587567,-0.00237071,-0.00324312
0.151429,0.00507143,0.00501841,-0.0586639,-0.00221409,-0.00226001
0.154313,0.0045,0.00779423,-0.0560267,-0.0019261,-0.00348934
0.144171,0.0045,0.00779423,-0.0652589,-0.00201865,-0.00359337
0.151364,0.00527514,0.0060793,-0.0587132,-0.00228126,-0.00274817
0.152871,0.00478571,0.00640632,-0.0573534,-0.00204646,-0.00286382
0.152806,0.00498943,0.0074672,-0.0573839,-0.00214698,-0.00337248
0.147735,0.00498943,0.0074672,-0.0620072,-0.00220927,-0.00342781
0.1478,0.00478571,0.00640632,-0.0619591,-0.00208901,-0.00292221
0.149242,0.0045,0.00779423,-0.0606355,-0.00198392,-0.00355084
0.123377,-0.00714018,-0.00547885,-0.0832997,0.0032812,0.00172579
0.122677,-0.00636396,-0.00636396,-0.0837842,0.00285657,0.00176517
0.12124,-0.00735743,-0.00264522,-0.0847823,0.00269811,0.000794192
0.125286,-0.00488229,-0.00548786,-0.0817643,0.00199697,0.0018787
0.123027,-0.00675207,-0.00592141,-0.083553,0.00303311,0.00178742
0.121958,-0.00686069,-0.00450459,-0.0842629,0.0028441,0.00140194
0.122308,-0.0072488,-0.00406204,-0.0840659,0.00304008,0.00132159
0.124331,-0.00601124,-0.00548336,-0.0825084,0.00262725,0.00171595
0.123982,-0.00562313,-0.00592591,-0.0828133,0.00252774,0.00167043
0.123263,-0.00611986,-0.00406654,-0.0832336,0.0025039,0.00132248
