X,Y,Z,Bx,By,Bz
0.050195,0.00398678,-0.00464008,0.272211,-0.000973957,0.002086
0.0486048,0.00359867,-0.00508264,0.271063,-0.00111064,0.00265791
0.0478106,0.00495882,-0.006652,0.271252,-0.00120298,0.00402468
0.0494008,0.00534693,-0.00620945,0.272299,-0.00124457,0.00294252
0.0501264,0.00219353,-0.00537068,0.272267,-0.000917387,0.00220004
0.000964263,-0.00714018,-0.00547885,0.0808444,0.0176547,0.0157169
0.0043545,-0.00507159,-0.00512461,0.102237,0.015684,0.0158475
0.00566433,-0.00636396,-0.00636396,0.109742,0.0212426,0.0195525
0.0013697,-0.00636396,-0.00636396,0.0826301,0.0173882,0.017998
0.00265938,-0.00610589,-0.00530173,0.0915297,0.0170469,0.0162897
0.00500942,-0.00571778,-0.00574429,0.105735,0.0183037,0.0182831
0.0033143,-0.00675207,-0.00592141,0.0948227,0.019222,0.0192871
0.00116698,-0.00675207,-0.00592141,0.0816521,0.0180301,0.0166403
0.0028621,-0.00571778,-0.00574429,0.0921831,0.0169819,0.0176498
0.00351702,-0.00636396,-0.00636396,0.0957359,0.0186724,0.0207621
0.123476,-0.00831492,-0.00344415,0.255222,-0.00530123,-0.00199485
0.124257,-0.00779423,-0.0045,0.254331,-0.00510878,-0.00322081
0.121796,-0.00628707,-0.003207,0.25615,-0.00372746,-0.00170169
0.127167,-0.00603798,-0.00290907,0.247831,-0.00563537,-0.00291835
0.123866,-0.00805457,-0.00397208,0.254791,-0.00550353,-0.00251033
0.123027,-0.00704065,-0.0038535,0.255307,-0.00413475,-0.0022203
0.122636,-0.00730099,-0.00332557,0.255568,-0.00436166,-0.00184843
0.125322,-0.00717645,-0.00317661,0.251817,-0.00595142,-0.00250205
0.125712,-0.0069161,-0.00370453,0.251185,-0.00581866,-0.00310632
0.124482,-0.00616253,-0.00305803,0.252317,-0.00498765,-0.0025183
-0.03,-0.00831492,-0.00344415,0.00574576,0.000849252,0.00113321
-0.0197356,-0.00633949,-0.00385671,0.0188682,0.00425342,0.00146352
-0.00940462,-0.00779423,-0.0045,0.0345691,0.0116893,0.00711928
-0.03,-0.00779423,-0.0045,0.005943,0.000862451,0.00157325
-0.0248678,-0.0073272,-0.00365043,0.0120772,0.00425269,0.00197645
-0.0145701,-0.00706686,-0.00417836,0.0261485,0.00361961,0.00299351
-0.0197023,-0.00805457,-0.00397208,0.0190868,0.00520912,0.00124407
-0.03,-0.00805457,-0.00397208,0.00586317,0.000753195,0.00135159
-0.0248678,-0.00706686,-0.00417836,0.0121736,0.00430065,0.0021359
-0.0197023,-0.00779423,-0.0045,0.0192049,0.00495902,0.00174845
0.231,-0.00344415,0.00831492,0.00185236,-3.87838E-05,0.000454306
0.231,-0.0045,0.00779423,0.00168774,-0.000104872,0.000162631
0.224969,-0.0025358,0.00755437,0.00227782,6.36913E-05,6.56301E-05
0.231,-0.000493972,0.0063862,0.00176088,3.41443E-05,0.00020888
0.231,-0.00397208,0.00805457,0.00185239,-2.63504E-05,0.000432452
0.227984,-0.0035179,0.0076743,0.00200716,-9.64287E-05,-5.8358E-05
0.227984,-0.00298997,0.00793464,0.00205604,9.38737E-05,0.000214615
0.231,-0.00196906,0.00735056,0.00180146,-5.71584E-07,0.000314406
0.231,-0.00249699,0.00709021,0.00177108,-1.93714E-05,0.000236596
0.227984,-0.00151488,0.00697028,0.00199955,2.91625E-05,0.000213113
0.151221,0.00454541,0.00568369,0.172047,0.011242,0.0137126
0.148895,0.00117474,0.008923,0.183764,0.00332907,0.0193503
0.159038,0.00117474,0.008923,0.130301,0.00353014,0.0253535
0.150213,0.00232937,0.00869333,0.178536,0.00661264,0.0214788
0.150058,0.00286007,0.00730335,0.177968,0.00721846,0.016682
0.153967,0.00117474,0.008923,0.158513,0.00473606,0.0230982
0.15513,0.00286007,0.00730335,0.15183,0.00824683,0.0199056
0.150717,0.00343739,0.00718851,0.175264,0.00806906,0.0170121
0.149554,0.00175205,0.00880817,0.181701,0.00538717,0.020914
0.154626,0.00175205,0.00880817,0.155132,0.0067543,0.0245869
0.0558063,0.00636396,0.00636396,0.274614,-0.002045,-0.000756821
