fieldx, fieldy, fieldz, "field_array {nx = 261, ny = 18, nz = 18, symmetry = 'planar', rt = 0, el = 0, az = 0, scale = 1, x = 666, y = -9, z = -9} "
48.926,3.9384,4.8918
55.584,12.701,12.486
62.243,21.464,20.079
68.901,30.227,27.673
75.559,38.989,35.267
82.218,47.752,42.861
88.876,56.515,50.454
95.534,65.278,58.048
102.19,74.04,65.642
112.89,134.42,91.08
124.24,203.16,119.41
135.59,271.9,147.73
146.95,340.64,176.06
158.3,409.38,204.39
169.65,478.12,232.71
181,546.86,261.04
192.35,615.6,289.37
221.17,574.93,274.96
256.73,492.01,244.04
292.29,409.08,213.12
327.85,326.16,182.2
363.41,243.24,151.29
392.05,188.42,128.93
407.23,188.18,123.21
422.42,187.93,117.48
437.6,187.68,111.76
452.79,187.44,106.03
467.97,187.19,100.3
520.63,219.08,156.05
574.92,252.37,214.45
607.46,238.49,222.65
634.36,212.41,217.84
683.16,195.36,234.11
744.81,183.62,262.73
801.22,191.58,260.6
852.05,220.62,225.56
905.49,246.55,208.06
964.1,266.29,225.26
1022.7,286.04,242.47
1081.3,305.79,259.67
1139.9,325.53,276.88
1198.5,345.28,294.08
1260.7,324.36,293.8
1323.3,298.18,291.25
1385.9,271.99,288.7
1448.6,245.81,286.15
1511.2,219.62,283.61
1567.3,211.82,263.41
1614.8,227.92,220.26
1662.7,222.67,210.52
1711.9,178.4,168.58
1773.7,93.131,91.826
1896.2,80.187,104.48
1913.8,93.522,113.4
1919,109.95,121.89
1924.2,126.38,130.37
1929.4,142.81,138.85
1960.7,135.53,133.66
1994.6,125.86,127.08
2028.5,116.18,120.51
2062.4,106.51,113.93
2078.8,96.855,107.48
2093.8,87.205,101.04
2113.6,87.01,104.13
2137.2,94.643,115.12
2159.1,103.34,125.46
2172.9,117.15,132.7
2186.8,130.96,139.94
2200.6,144.77,147.18
2213.8,132.91,128.88
2226.6,109.2,98.802
2239.4,85.486,68.722
2252,65.674,45.223
2263.4,61.783,48.585
2273.9,57.874,49.06
2283.1,53.944,46.067
2288.8,36.589,30.069
2293.3,14.88,9.7487
2318.3,43.108,32.966
2336.2,60.297,47.38
2339.6,55.133,43.972
2343.1,49.969,40.563
2346.5,44.805,37.154
2349.9,39.641,33.745
2353.4,34.477,30.337
2356.8,29.313,26.928
2360.2,24.149,23.519
2363.7,18.985,20.11
2367.1,13.821,16.702
2370.5,8.6573,13.293
2376,11.359,14.227
2381.7,15.161,15.768
2387.4,18.964,17.31
2393.2,22.766,18.851
2398.9,26.569,20.393
2404.6,30.372,21.935
2410.4,34.174,23.476
2416.1,37.977,25.018
2421.8,41.779,26.559
2427.6,45.582,28.101
2431.1,43.786,26.34
2431.6,34.379,20.09
2432.1,24.972,13.84
2432.6,15.565,7.5901
2432.4,7.4733,2.3757
2430.3,3.0177,0.024959
2428.3,-1.4379,-2.3258
2426.2,-5.8936,-4.6765
2424.3,-10.388,-6.1606
2423.9,-15.209,-0.44194
2423.5,-20.029,5.2767
2423.1,-24.849,10.995
2422.7,-29.669,16.714
2426.2,-32.001,24.654
2430.8,-33.555,33.287
2435.5,-35.109,41.921
2440.1,-36.663,50.555
2442.6,-29.514,43.839
2442.1,-10.157,15.591
2441.5,9.1998,-12.657
2435.7,20.036,-50.076
2426.4,25.21,-93.588
2417.1,30.385,-137.1
2407.2,37.339,-131.6
2397.1,44.779,-112.71
2387.1,52.22,-93.814
2377,59.661,-74.919
2367,67.102,-56.023
2360,67.075,-56.897
2354.4,63.8,-66.374
2348.9,60.525,-75.851
2343.3,57.249,-85.327
2337.7,53.974,-94.804
2331.1,47.335,-96.878
2323.9,38.529,-94.18
2316.5,27.998,-89.628
2307.6,-4.7621,-61.187
2298.6,-37.522,-32.746
2290.9,-67.531,-10.473
2284.4,-95.166,6.4835
2277.9,-122.78,23.42
2271.8,-130.21,20.124
2265.8,-137.64,16.828
2258.2,-142.47,15.348
2248.8,-144.31,15.955
2239.5,-146.15,16.562
2233.1,-141.77,-1.9443
2227,-136.92,-21.911
2219.5,-129.84,-35.304
2209.9,-119.3,-38.542
2200.2,-108.76,-41.78
2197.7,-103.37,-45.795
2196.4,-98.829,-49.939
2187.7,-87.927,-52.352
2163.6,-63.624,-51.121
2139.5,-39.321,-49.89
2120.9,-28.802,-67.549
2103.8,-22.036,-90.35
2084.4,-14.464,-105.4
2058.3,-4.4773,-97.177
2032.2,5.5094,-88.958
2011.4,-4.8264,-80.153
1992.9,-23.303,-71.114
1972.8,-39.034,-70.021
1945.8,-42.176,-105.37
1918.9,-45.318,-140.72
1898.1,-47.258,-159.16
1881,-48.477,-167.44
1862.5,-52.911,-173.54
1826.9,-98.776,-151.39
1791.2,-144.64,-129.24
1755.6,-190.51,-107.09
1719.9,-236.37,-84.944
1684.2,-282.24,-62.796
1648.7,-327.29,-41.07
1622.8,-299.75,-57.354
1596.9,-272.2,-73.637
1571,-244.65,-89.921
1545.2,-217.1,-106.2
1519.3,-189.56,-122.49
1493.4,-162.01,-138.77
1451.1,-187.34,-217.08
1409,-201.65,-265.54
1370.1,-177.88,-222.65
1321.5,-178.41,-201.73
1265.8,-196.38,-196.59
1210.2,-214.35,-191.45
1156.1,-226.96,-188.6
1108.2,-218.43,-194.79
1060.4,-209.9,-200.98
1012.5,-201.37,-207.17
962.64,-197.62,-209.5
911.53,-193.99,-211.31
855.16,-184.32,-215.18
806.58,-182.68,-213.52
767.94,-191.24,-204.81
711.11,-209.69,-193.29
649.19,-230.44,-180.56
616.28,-224.99,-162.55
583.37,-219.55,-144.54
550.46,-214.11,-126.54
509.33,-191.58,-132.43
