fieldx, fieldy, fieldz, "field_array {nx = 261, ny = 18, nz = 18, symmetry = 'planar', rt = 0, el = 0, az = 0, scale = 1, x = 666, y = -9, z = -9} "
49.643,4.0695,7.9945
56.921,8.299,12.288
64.198,12.528,16.581
71.476,16.758,20.874
78.753,20.987,25.167
86.031,25.217,29.46
93.309,29.446,33.753
100.59,33.676,38.046
107.86,37.905,42.339
112.32,44.257,51.132
116.33,50.953,60.653
120.34,57.648,70.174
124.34,64.344,79.695
128.35,71.039,89.216
132.35,77.735,98.737
136.36,84.43,108.26
140.36,91.126,117.78
165.74,107.56,122.06
199.37,127.74,124.32
233,147.93,126.58
266.63,168.12,128.84
300.27,188.31,131.1
328.89,199.3,130.74
347.81,192.43,125.32
366.72,185.57,119.9
385.63,178.7,114.47
404.55,171.83,109.05
423.46,164.97,103.62
466.71,191.73,138.68
511.01,219.95,175.49
539.09,211.47,182.31
562.97,193.49,181.37
606.29,180.05,198.8
661.02,169.28,227.01
711.64,173.72,229.42
757.86,194.42,204.21
805.96,215.97,193.04
857.75,239.18,209.67
909.54,262.39,226.3
961.34,285.61,242.92
1013.1,308.82,259.55
1064.9,332.03,276.17
1120.2,309.7,274.13
1176,281.47,269.67
1231.8,253.23,265.21
1287.6,225,260.74
1343.4,196.77,256.28
1392.5,187.82,236.32
1432.8,203.96,196.22
1475.6,198.22,189.44
1519.1,179.56,175.65
1570.7,148.2,150.62
1664.8,135.48,142.71
1685,132.43,137.55
1696.4,130.53,132.72
1707.9,128.63,127.88
1719.3,126.73,123.04
1746.8,118.85,116.83
1776,110.37,110.48
1805.1,101.89,104.13
1834.2,93.411,97.786
1848.3,83.745,91.228
1861.1,73.98,84.652
1877.4,71.236,84.57
1896.5,74.307,89.867
1914.6,77.843,94.604
1927.6,83.623,96.644
1940.7,89.402,98.685
1953.7,95.182,100.72
1965.9,88.465,90.278
1977.8,75.979,74.067
1989.8,63.492,57.857
2001.2,53.237,44.996
2011,52.085,45.806
2020.2,49.85,44.992
